Year	Page	Abstract
2010	69	Genome-wide Linkage and Association Reveals that the Tissue Factor (F3) Locus on Chromosome 1p22-p21 Likely Influences Quantitative Variation in D-dimer Levels
2010	69	The Consistent Association of Helicobacter Pylori ser- opositivity with Le Polymorphism and the Inconsistent Association with Se Polymorphism through Our Studies
2010	69	Generalization of GWAS-based Genetic Effects for Diastolic Blood Pressure in American Indians The Strong Heart Family Study
2010	69	ACTG DACS
2010	69	Mitochondrial Genetic Variation Is Associated with CD4 T Cell Recovery in HIV-infected Persons Initiating Antiretroviral Therapy
2010	69	Evaluation of Muscle Signatures for Aging and HIV Infection
2010	69	A Mixture Model with Random Effects Components for Classifying Families with Application to Healthy Aging.
2010	69	Genetic Analysis of Neuroblastoma in African American Patients
2010	69	WITHDRAWN
2010	69	HLA Class I A And B Determinants of Type
2010	69	Diabetes in the Belgian Population and Interaction with Autoantibodies Background Aims Methods Results
2010	69	Association of Y402H CFH Polymorphism Status and Mortality Conclusion
2010	69	Prevalence of Genetic Disorders in the Northwest of Iran Background and Aim Methods Results Conclusion Objective
2010	69	Common Variation in Genes that Regulate Circadian Rhythms, Interaction with Rotating Shift Work, and Breast Cancer Susceptibility Research Design and Methods Results Conclusions
2010	69	Association between SLC2A9 Transporter Gene Variants and the Serum Uric Acid Phenotype Reveals Within- gene Differences between Persons of European and African Ancestry
2010	69	Genetic Variation at Adenylate Cyclase
2010	69	(ADCY5) is Associated with Glycemic Control in type
2010	69	Diabetes
2010	69	Association Between Fuchs Corneal Dystrophy and Age-related Macular Degeneration Background
2010	69	New Loci Associated with Lung Function and Chronic Aim Obstructive Pulmonary Disease Methods Results and Conclusion
2010	69	Genotype-Phenotype Correlation for Phelan-McDermid Syndrome (22q13 Deletion Syndrome)
2010	69	Segregation Analysis of Familial Barrett’s Esophagus
2010	69	Mitochondrial DNA Variation in Human Metabolic Rate, Energy Expenditure and Mortality The Health, Aging and Body Composition Study
2010	69	Genomewide Association with Alpha1-Antitrypsin Blood Levels in a Subset of the SAPALDIA Cohort Study
2010	69	Familial Aggregation of Age at Diagnosis of Prostate Cancer
2010	69	A Repeated Measures Genome Wide Association Study of Blood Pressure in Type
2010	69	Diabetes Methods
2010	69	WITHDRAWN
2010	69	Results Excessive Contiguous Homozygous Runs in the Human Major Histocompatibility Complex Region in Rheuma- toid Arthritis Patients
2010	69	Incorporating Age-Dependent Effects for Alzheimer’s Disease in Genome-Wide Association Study Framing- ham Heart Study
2010	69	Set Level Association Testing in a GWA Study on Preterm Birth Background Methods Results
2010	69	Identification of Genetic Variants Related to Hepatitis B Conclusions Virus Infection in Hepatocellular Carcinoma Families and Chronic Liver Diseases A Genome-Wide Associa- tion Study
2010	69	Imputed Genome Wide and Candidate Gene Studies Reveals Novel Genetic Variant Associated with Venous Thromboembolism (VTE)
2010	69	Extreme-phenotype Small Sample Genome-wide Asso- ciation Study of Early-onset Acute Coronary Syndrome
2010	69	Cases and Age-discordant Controls Analysis of Heterogeneity by Autopsy-Confirmation Status in Genome-wide Association of Late-Onset Alzheimer Disease Identifies Limited Heterogeneity in the Strongest Associations
2010	69	Genome-Wide Association Study (GWAS) and Fine
2010	69	Mapping of NT-proBNP Level Novel Loci and Novel Association of Asbestos Exposure and Genetic Modifica- Variants in the MTHFR-CLCN6-NPPA-NPPB Gene tion on Lung Cancer Risk Cluster
2010	69	Genome-wide Association Study of Endometriosis Shows Differential Etiology by Stage and Identifies a Locus at 7p15.2 Associated with the Development of Moderate-severe Disease
2010	69	Identification of Novel SNPs Significantly Associated with Melanoma and Prostate Cancer in a Genome-wide Association Analysis.
2010	69	Genome-wide Bootstrap Bias Reduction for Point and Interval Estimation that Accounts for Ranking- and Threshold-selection Bias in Discovery GWAS, with Implications for Replication Study Sample Size
2010	69	A New Region-based Association Test for GWAS Using Partial Least Squares Introduction Methods
2010	69	A Flexible, Efficient and User-friendly Tool for Genome- Results wide Association Analyses
2010	69	A Two-stage Gene-based Approach for Genome-wide Association Studies
2010	69	Schoenfeld Residuals and the 0.632 Estimator for Assessment of Prediction Capability of Survival Traits with a Genetic Variant.
2010	69	Modeling the Genetic Burden in Multiple Sclerosis Predicts a Higher Genetic Load of Risk Variants in Multicase Compared to Single Case Families A Tool for Future Study Experiment in MS. Background Methods Results
2010	69	Exploring the Uptake and Effectiveness of KRAS Testing for Metastatic Colorectal Cancer (mCRC) Can We Improve Health Outcomes and Influence Decision- making in Personalized Medicine? Discussion
2010	69	A Bayesian Model For Computation of Genetic Risk of Complex Traits
2010	69	Additional Value of a
2010	69	SNP Risk Score in Predicting Incident type
2010	69	Diabetes in non-diabetic Women Background Methods Results
2010	69	WITHDRAWN
2010	69	Gene-gene and Gene-environment Interactions Invol- ving GWAS-identified Loci Unlikely to Drastically Improve Breast Cancer Risk Prediction Conclusions
2010	69	Representing Epistasis Effects of Susceptibility SNPs in a Risk Prediction Model for Lung Cancer
2010	69	Improving Prediction in Genetic Models Based on Additive Effects from Dependent Variants
2010	69	Genome Wide Profiling Joint Polygenic Profiles for LDL and Cognitive Function
2010	69	Incorporating Genetic Ancestry into Interaction and Risk Prediction Models
2010	69	A Clustered Optimal ROC Curve Method for Family- Use of Survival Methods to Identify Loci Underlying based Genetic disease Prediction Diseases with Variable Age of Onset
2010	69	FTT—Adaptive, Fast and Robust Association Testing
2010	69	Bayesian Centroid Inference for Genome-Wide Associa- tion Studies
2010	69	Multifactorial Diseases The Polygenic Model Paradigm
2010	69	WITHDRAWN
2010	69	X Chromosome Association Testing in Genome Wide Association Studies
2010	69	An Evaluation of Residual-Outcome Regression Analy- sis and Covariate Effect Adjustment in Genetic Associa- tion Studies
2010	69	Bayesian Multivariate Regression with Singular Value Decomposition (BMRSVD) A Way to Identify Associa- tion with Multiple Genes and Traits in Modest Sample Sizes
2010	69	Case-Control Association Tests that Assume Hardy- Weinberg Equilibrium
2010	69	Association Tests for X-Chromosomal Markers—A Comparison of Different Test Statistics
2010	69	Performance of a Latent Variable Framework for the Analysis of Genes and Biomarkers
2010	69	Comparison of Genetic Association Measures to Identify Causal Susceptibility Variants 243-WITHDRAWN Measurement Error of Non-genetic Factors—A Curse for Mendelian Randomization Studies?
2010	69	Comparison of Two Multilocus GWAS Methods to Detect Weaker Associations between Genetic Variants and Disease in Case-Control Data
2010	69	TiledReg Software Implementation of Tiled Regression
2010	69	Cure-rate Models for Time-to-event Phenotypes in Genetic Association Studies
2011	54	A Framework To Assess Technology-Specific Error Signa- tures In Next-Generation Sequencing, With An Applica- tion To The
2011	54	Genomes Project Data
2011	54	On Study Designs For Identification Of Rare Disease Variants In Complex Diseases
2011	54	Efficient Capture Of Allele Frequency Spectra In Resequencing Studies By Selection Of Independent Chromosomes
2011	54	A General Framework for Detecting Disease Associations With Rare Variants in Sequencing Studies
2011	54	Graphical Modeling Reveals Primary Genes In The Gene Expression Network Linking Smoking To Atherosclerotic Plaques
2011	54	Incorporating Model Uncertainty in Detecting Rare Variants The Bayesian Risk Index
2011	54	Robust Methods For Analyzing Secondary Phenotypes In Case-Control Genetic Association Studies
2011	54	Significance Analysis And Statistical Dissection Of Vari- ably Methylated Regions
2011	54	Interpreting Joint-SNP Analysis Results When Are Two Distinct Signals Really Two Distinct Signals?
2011	54	PSEA Phenotype Set Enrichment Analysis - A New Method For Genome Wide Analysis Of Multiple Phenotypes
2011	54	Rapid Uptake And Use Of A Pharmacogenomic Test For Colon Cancer Treatment
2011	54	Integration And Visualization Of Genetic And Genomic Data Using A 3-D Video Game Engine
2011	54	Integrated Genome-Wide Pathway Association Analysis Using Parallel Computing
2011	54	Derived SNP Allele Are More Frequently Used As A Risk-Associated Variants In Common Human Diseases
2011	54	Inferring The Frequencies And Effect Sizes Of Unob- served Causal Variants By Using The Family History Of Cases
2011	54	Taking Into Account Imprinting And Maternal Genotype Effects Facilitates Detection Of New Genes
2011	54	A Likelihood-Based Framework For De Novo Mutation Detection In Families For Next-Generation Sequencing Data
2011	54	Prioritized-GWAS Based On Linkage Information Identi- fies Novel Putative Loci Influencing Coagulation
2011	54	A Phenome-wide Exploration of Novel Genotype- Phenotype Associations and Pleiotropy using Metabo Chip in the PAGE Study
2011	54	Detection and Dissection of Pleiotropy for Complex Multivariate Traits
2011	54	Principal Components Analysis In Expression Profile Studies Application To Gene Discovery And Eqtn De- tection In An LCL-Based Expression Profile Study On Schizophrenia
2011	54	A Novel Permutation Strategy to Correct for Population Stratification in Case-Control Studies of Rare Variation
2011	54	A Statistical Framework For Environmental Epigenetics
2011	54	A Bayesian Analysis and Optimal Design for Association Studies Using Next-Generation Pooled Sequencing Data
2011	54	Investigation and Functional Characterization of Rare Genetic Variants in the Adipose Triglyceride Lipase (ATGL) in a Large Healthy Working Population
2011	54	Two-phase Stratified Sampling Designs for Regional Sequencing
2011	54	Rules For Resolving Mendelian Inconsistencies In Nuclear Pedigrees Typed For Two-Allele Markers
2011	54	A Novel Test For Differentiating Population Stratification From Genotyping Error Using Family Data
2011	54	Reconstructing Pedigrees from Genetic Marker Data
2011	54	Detection of Genotyping Errors in Dense Markers on Large Pedigrees
2011	54	A Robust Score Test For Family-Based Association Stud- ies Of Complex Diseases With Ordinal Responses, Inter- actions And Missing Parental Genotypes
2011	54	Association Mapping Of Multivariate Phenotypes Using A Novel Statistical Method For Testing The Association Transmission Disequilibrium Of Rare Variants In A Case-Parent Trio Design
2011	54	Fast Association Testing of Genotyped and Imputed SNPs as well as Gene-Environment Interactions in Case- Parent Trio Studies
2011	54	The Robustness of Generalized Estimating Equations for Association Tests in Extended Family Data
2011	54	Adjusting Relatedness in Family Data for Collapsing Association Test of Rare Variants
2011	54	Association Of Genetic Variants With The Risk Of Dys- plastic Nevi In Melanoma-Prone Families With And Without CDKN2A/CDK4 Mutations
2011	54	SNP Effect Decomposition in Family Data using Mixed Models
2011	54	Evaluation Of Methods To Detect GXG Interaction In Case-Parent Trio Data
2011	54	Analysis of Rare Genetic Variants in Family-based Sequence Data
2011	54	Modeling The Non-Inherited Maternal Antigens Effect
2011	54	In Multi-Case Families Software Packages to Conduct a GWAS On Data from (Twin) Families a Review
2011	54	Some New Analytic Procedures In The Sib-Pair Statistical Genetics Package
2011	54	Pointwise-Haplotype Sharing Decomposition of Lod Scores In Association Analysis
2011	54	Why Does Linkage Analysis Often Fail With Complex Diseases?
2011	54	Linkage Analysis Of Hepatitis C Virus Infection In An Egyptian Population Living In A Highly Endemic Area
2011	54	Familial Relative Risks And Complex Segregation Anal- ysis Of Isolated Cleft Lip With Or Without Cleft Palate In A High-Prevalence Cluster Of South America
2011	54	Covariate-Based Linkage Analysis Of Lung Cancer Risk Reveals Novel Loci On 9p21 And 20q12
2011	54	Significant Confirmation Of Linkage To Melanoma At 9q21 In An Extended Utah Pedigree
2011	54	Parameter Estimation and Quantitative Parametric Link- age Analysis with GENEHUNTER-QMOD
2011	54	Genome-Wide CNV Association With Alzheimer And Parkinson Disease With Shared Controls In France A Report Of CNV-Specific Limitations
2011	54	A Comparison Of CNV Calling Algorithms And Analysis Software
2011	54	Evaluating The Role Of Reference Models In Copy Number Variation Analyses
2011	54	A Step Toward An Integrated Map Of Copy Number Vari- ation And Heritable Gene Expression Through Linkage Of Cnvs In Multigenerational Pedigrees
2011	54	Copy Number Variant Detection Using SNP-Chips Impact Of Calling Performances On Association Tests
2011	54	Platinumcnv A Bayesian Gaussian Mixture Model For Genotyping Copy Number Polymorphisms Using SNP Array Signal Intensity Data
2011	54	A Comparison Of Methods To Detect Complex Trait Rare Variant Associations Implementing The Rarepower Tool
2011	54	Characterization Of Germ-Line Copy Number Varia- tions In Melanoma-Prone Families With And Without CDKN2A/CDK4 Mutations
2011	54	Quality Control And Assurance Strategies To Optimize Variant Calling/Detection Using Next Generation Se- quencing (NGS) Data
2011	54	Estimating Genetic Effects and Quantifying Missing Hunting For Rare Susceptibility Variants Using In Heritability for Rare Variant Complex Trait Association Genome-Wide-Association Data Of Parkinson’s Disease Studies via Sequence Data
2011	54	A Powerful And Flexible Framework For Rare-Variant Analysis
2011	54	Study Design Considerations To Improve Power In Asso- ciation Tests For Rare Variants
2011	54	A Unifying Framework For Analyzing Rare Variant Quantitative Trait Associations In Selected Samples Application To Sequence Data
2011	54	Detecting Rare Variants In Admixed Populations
2011	54	A New Approach To Prove Involvement Of A Rare Variant In Disease Susceptibility
2011	54	Association Testing For Rare Variants Via Pooled Design
2011	54	Semiparametric Maximum Likelihood Method For Rare Variant Analysis Under Quantitative Trait-Dependent Sampling Designs
2011	54	Genome-Wide Association Analysis Of Rare Variants With Crohn’s Disease
2011	54	Are Studied Phenotypes up to the Next Generation Sequencing Challenge?
2011	54	Alternative Test Statistics for Sparse Data in Genome- wide Association and Whole-genome Sequencing Analysis
2011	54	Simrare A Program To Generate And Analyze Sequence- Based Data For Association Studies Of Quantitative And Qualitative Traits
2011	54	, 96, 793-804
2011	54	Power to Detect Gene-Environment Interactions Involv- ing Rare Variants
2011	54	Association Testing In Sequencing Studies Accommo- dating Risk And Protective Variants
2011	54	Boosting Ensemble As A Tool To Combine Genetic Signals
2011	54	Multi-Ethnic Fine-Mapping Of Cis Expression-Qtls With Fixed-Effect Meta-Analysis
2011	54	Identifying The Genetic Variation Of Gene Expression Using Gene Sets Application Towards Pharmgkb Gene Sets
2011	54	Beyond Comparing Means The Usefulness Of Analyz- ing Interindividual Variation In Gene Expression For Identifying Genes Associated With Cancer Risk And Development
2011	54	Robust Statistical Methods For Genome-Wide Eqtl Analysis
2011	54	A Robustness Study To Investigate The Performance Of Parametric And Non-Parametric Tests Used In Model- Based Multifactor Dimensionality Reduction Epistasis Detection
2011	54	Genome-Wide Epistasis Screening For Crohn’s Disease
2011	54	An Ensemble Pipeline to Enable Detection of Epistasis in Genomic Data
2011	54	Entropy Based Genetic Association And Gene-Gene Natural And Orthogonal Interaction Framework For Interaction Tests Modeling Gxg And Gxe Interactions
2011	54	Application Of A Novel Method For Testing Gene-Gene Interactions To Genome-Wide Association Studies Of Seven Complex Human Diseases
2011	54	A Maximum Likelihood Approach to Prioritize SNPs for Interactions Using Variance per Genotype
2011	54	Interaction Detection with Random Forests in High- Dimensional Data
2011	54	Bloat Control Methods Substantially Reduce Computa- tion Time For Detecting Gene X Gene Interactions In ATHENA
2011	54	Comparison Of Different Methods For Detecting Gene-Gene Interactions In Case-Control Data
2011	54	Epistatic Interactions among Genes with Known Evidence of Protein-Protein Interaction
2011	54	Smoking Modifies The Effect Of Lipoprotein Lipase Gene Polymorphism On Serum HDL-C Concentration In Japanese General Population
2011	54	Interaction Of Oxidative Stress Pathway Genes With Par- ticulate Matter And Tobacco Smoke On The Course Of Airflow Obstruction During
2011	54	Years
2011	54	Imputation-Based Genome-Wide Gene-Environment In- teraction Screening In Colon Cancer Using A Case-Only Design
2011	54	Impact of Population Stratification on Gene-Environment Interaction Analysis
2011	54	Two-Phase Case-Control Study Design For Biomarker Measurements In Geneenvironment Interactions Studies
2011	54	Integrating Multiple Genetic and Environmental Factors Using Structural Equation Modeling An Application to Obesity, Adipokine and Cytokine Signaling Pathways and Prostate Cancer Risk
2011	54	Explaining The Tails Of Quantitative Distributions
2011	54	Genome-Wide Association Studies (Gwass) In Homo- geneous Subgroups Of Caucasian Samples Identify Six Novel Loci For Renal Function The Ckdgen Consortium NOT
2011	54	Genome-Wide Association Study of Melanoma Progres- sion and Blood Biomarkers
2011	54	Genome-Wide Association Studies Of Functional Traits An Application To Lipid Density Profiles In Type
2011	54	Diabetes
2011	54	Meta-analysis of Genome-Wide Associations Studies of Lung Cancer
2011	54	Genome-Wide Association Study (GWAS) Of Lactose Consumption Measured Longitudinally Identifies A Novel Variant 500kb Downstream Of The LCT Gene Region
2011	54	Methods For Meta-Analyses Of Genome-Wide Associa- tion Studies Critical Assessment Of Empirical Evidence
2011	54	To What Extent Genotype Imputations Are Able To Identify Causal Variants In Genome-Wide Association Studies?
2011	54	To Stratify Or Not To Stratify What Can Be Learned From Power Considerations And A Practical Genome- Wide Search On Sex-Difference In The GIANT Consor- tium
2011	54	A Non-Parametric Regression Approach To The Analysis Of Genomewide Association Studies
2011	54	Sample Selection Study Designs To Follow-Up GWAS Signals With Targeted Sequencing
2011	54	Selection Of Top Snps For Genome-Wide Association Study Using P Values And Magnitude Of Odds Ratios
2011	54	Adjusting Rare Variant Association Tests for Population Stratification Using the Stratification Score
2011	54	FaST Linear Mixed Models for Genome-Wide Associa- tion Studies
2011	54	Testing and Genetic Model Selection in Genome-Wide Association Studies
2011	54	A Bayesian Network Approach For Pathway Analysis Using The Gene Ontology Database
2011	54	Bayesian Hierarchical Modelling of SNPs and Pathways for Identifying Associated Pathways
2011	54	Comparison of Methods for Enrichment Tests in Pathway Analysis
2011	54	Pathway Analysis Of The Genomel Consortium Genome- Wide Association Study Of Melanoma Analysis Of Genes Related To Tumour Immunosuppression
2011	54	Joint Modeling Of Multiple Biomarkers Predicting Longevity In Families Using Weighted Penalized Logis- tic Ridge (WPLR) Regression
2011	54	Comparisons Of Shrinkage Estimation Methods For Improved Prediction Of Quantitative Phenotypic Traits Related To Individual CVD Risk
2011	54	Of Preliminary Test And Shrinkage Estimators For Evaluating Multiple Exposures
2011	54	Regularized Heritability Estimation In Multivariate Traits
2011	54	The Linkage Disequilibrium LASSO for SNP Selection in Genetic Association Studies
2011	54	Searching Through The Folate Metabolism Pathway For Genetic And Nutritional Risk Factors For Lung Cancer
2011	54	Integrating Molecular (Mrna And Mirna) And Immuno- histochemical (IHC) Data To Identify Subgroups Of Estrogen Receptor (ER) Positive Breast Cancer Patients
2011	54	Polymorphisms In Oxidative Stress-Related Genes, Radiotherapy, And Overall Survival In Breast Cancer Pa- tients - A Replication Study
2011	54	Glutathione Peroxidase (GPX) Tagsnps Associations With Rectal Cancer But Not With Colon Cancer
2011	54	Phospholipase A2G1B Polymorphisms and Risk of Colorectal Neoplasia
2011	54	PTGS1 And PTGS2 Polymorphisms, Fatty Acid Intake, And Risk Of Colon And Rectal Cancer
2011	54	Further Studies Of The Genetic Architecture Of Lung Cancer
2011	54	Whole-Genome Detection of Deletions Associated with Glioma in a Case-Control Study Using SNPs
2011	54	COX-2 (PTGS2) Promoter Variant Increases Risk Of Rec- tal Cancer
2011	54	Plasma MicroRNAs in Breast Cancer Detection
2011	54	Systematic Meta-Analysis for Common Low Penetrance Genes in Colorectal Cancer
2011	54	Comparison of Methods for Evaluating the Predictive Benefit of Genetic Information for Prostate Cancer Risk
2011	54	Effect Of Reproductive Factors And Body Mass Index On The Mutation Localization-Specific Risk Of Breast Cancer In The French National BRCA1/2 Carrier Cohort (GENEPSO)
2011	54	Ethanol Metabolizing Genes and Risk of Head and Neck Cancer Preliminary Report
2011	54	Comparison Of Count Models Regarding Their Ability To Capture The Relationship Between Genomic Instabil- ity, Methylation And Expression In Human Hepatocellu- lar Carcinoma
2011	54	Trade-Off In The Effects Of The APOE Polymorphism On The Ages At Onset Of CVD And Cancer Insights From The Genetic Stochastic Process Model
2011	54	Mixed Effects Cox Models For Gene Set Analysis In Lung Cancer
2011	54	Aetiological Role Of Folate Deficiency In Congenital Car- diovascular Malformation Evidence From “Mendelian Randomisation” And Meta-Analysis
2011	54	DNA Repair Enzyme Genes and Congenital Heart De- fects
2011	54	Nonalcoholic Fatty Liver Disease Predicts Coronary Heart Disease Independent Of Overall Obesity And Insulin Re- sistance In Non-Diabetics In The NHLBI Family Heart Study
2011	54	DC-SIGN Gene Promoter Polymorphisms In Coronary Artery Disease And IVIG Treatment Outcomes In His- panic Kawasaki Disease (KD) Patients
2011	54	Association Between Serum Uric Acid And Adipos- ity Markers Mendelian Randomization Using SLC2A9 Variants
2011	54	Genetic and Epigenetic Analysis of Neonatal and Early Childhood Phenotypic Outcomes in a Community-Based Longitudinal Cohort in Memphis, TN The CANDLE Study
2011	54	UGT1A1 And Serum Bilirubin In American Indians The Strong Heart Family Study
2011	54	Association of Adiponectin Plasma Levels in African Americans with SNPs from Two Arrays
2011	54	A Major Pleiotropic Locus On Chromosomal Region 11p15 Controls Mycobacteria-Triggered TNF Production
2011	54	Novel Functional Variants For Serum Uric Acid And Total Serum Bilirubin Levels In An Irish Population
2011	54	Gene-Set Testing On Autosomes And Sex Chromosomes For Complex Phenotypes An Application In Follow-Up Data For Rheumatoid Arthritis
2011	54	Genetic Susceptibility To Language Development And Attention-Deficit/Hyperactivity Disorder
2011	54	The Ano3/Muc15 Locus Is Associated With Eczema In Family Samples Ascertained Through Asthmatics
2011	54	Gene-Based Association Study For Specific Language Impairment
2011	54	Complex Modalities Of Gene Action On Phenotypes With Post Reproductive Manifestation The Case Of Genetic Trade-Off
2011	54	Methodological Approaches To Evaluate Teratogenic Risk Using Birth Defect Registries Advantages And Disadvantages
2011	54	Heritable Late Life Phenotypes and Inter-Chromosomal Linkage Disequilibrium in the Human Genome
2011	54	A New R Package For The Calculation Of The Exact CDF Of Q And I2 For Meta-Analyses
2011	54	Imputation-free Meta-Analysis with YAMAS
2011	54	A Simulation Pipeline For Genetic Disease Models
2011	54	Multifactor Dimensionality Reduction 3.0 Open-Source Massively Parallel Model Selection For Re-Sequencing Software for Systems Genetics Studies Using GPU Clusters
2011	54	Forward-time Simulation of Linkage Disequilibrium EMIM Estimation Of Maternal, Imprinting And Interac- across Two Populations using GenomeSIMLA tion Effects Using Multinomial Modelling
2011	54	Confounding between Genomic Imprinting and Sex- specific Recombination Frequencies Evaluation of Prop- erties of the MOD Score-based Imprinting Test Statistic MOBIT in a Linkage Simulation Study
2011	54	Easygwa-S - A General Software For Stratified Genome- Wide Association Meta-Analyses
2011	54	ESPRESSO Algorithm for realistic power analysis and sample size calculation
2011	54	Comparison Of Statistics Of Genetic Association Regard- ing The Discrimination Between Causal Variants And Linked Markers
2011	54	Single- And Multi-Locus Association Tests Incorporating Phenotype Heterogeneity
2011	54	A Nonparametric Approach to Population Based Associ-
2011	54	ation Tests Aggregating Information Within Loci When Testing The Genome For Associations
2011	54	Bayesian Approaches To Identifying Susceptibility Loci A Simulation Study
2011	54	Imputation Accuracy In The MHC Region Based On
2011	54	Genomes Data
2011	54	Genotype Imputation And Association Testing Using Data From The
2011	54	Genomes Project
2011	54	A Computationally Fast Bayesian Semi-Parametric Algo- rithm For Inferring Population Structure And Adjusting For Case-Control Association Tests
2011	54	Evaluation Of Power For Linkage Disequilibrium Mapping
2011	54	Performance Of Different Balancing Score Methods In Case-Control Genetic Association Studies
2011	54	Does Size Always Matter? A Simulation Study On The Impact Of Slightly Altered True Genetic Models
2011	54	A Sequential Combined P-Value Test For Multiple Hy- pothesis Testing And Its Application In Significance Analysis In Genomic Studies
2011	54	Admixture Mapping By Graphical Modeling
2011	54	Analysis Of Microsatellite Markers A Comparison Of Four Different Ways To Evaluate Association With Binary Outcomes
2011	54	Evolutionary Genetics of Myoclonin1/EFHC1, a gene for Juvenile Myoclonic Epilepsy (JME).
2011	54	Signatures Of Recent Positive Selection At The VKORC1 Gene Locus
2011	54	Modeling The History Of A Sample Of Genotypes
2011	54	Genetic Structure And Admixture Of The Seychelles’ Population
2011	54	Preprocessing Illumina DNA Methylation BeadArrays
2011	54	A National Resource Combining Genetic And Pheno- typic Data The VA Genealogy Project
2011	54	Automated Investigation Of Genotype Calling Using Angles And Tests For Unimodality
2012	58	General Class of Family-based Association Tests for Se- quence Data, and Comparisons with Population-based Association Tests
2012	58	Linkage Disequilibrium-based Subset Selection Approach for Rare Variants Analysis
2012	58	Family-based Designs for Sequencing Studies
2012	58	NGS Transcriptome Genomic Analysis in Three Tissues of a Twin Cohort
2012	58	Adjusted Sequence Kernel Association Test for Rare Vari- ants Controlling for Cryptic and Family Relatedness
2012	58	Kernel Canonical Correlation Analysis for Assessing Gene-Gene Interactions
2012	58	Combining p-values from Linear and Quadratic Tests for Rare Variants Provides Robust Statistics Across Genetic Models
2012	58	The Role of Aging in the Heritability of Epigenomic Markers
2012	58	Re-ranking Next Generation Sequencing Variants for Accurate
2012	58	Variant Association Tools (VAT) A Pipeline to Perform Quality Control and Association Analysis of Sequence and Exome Chip Data
2012	58	A Framework for the Evaluation of Rare Variant Tests of Association
2012	58	Testing for Rare Variant Associations in the Presence of Missing Data
2012	58	Efficient Meta Analysis of Rare Variant Associations via Summary Statistics
2012	58	A Method to Detect Differentially Methylated Loci With Next Generation Sequencing
2012	58	Lessons Learned from Analysis of DNA Methylation Array Data
2012	58	Association of X Chromosomal Variants With Coronary Heart Disease Results from a Meta-analysis
2012	58	Association Testing of Mitochondrial Genome Using Pedigree Data
2012	58	Trans-ethnic Mapping in Admixed African Americans
2012	58	Over-adjustment of Population Stratification and a Model-averaging Based Solution
2012	58	Evidence of Recent Positive Selection in Africans at Known and Novel BMI Loci
2012	58	Developmental Processes can Drive Inter-chromosomal Linkage Disequilibrium
2012	58	Relaxing the Genetic Model to Identify Quantitative Trait Loci having Heterogeneous Effects
2012	58	European and African Ancestry Interaction Increases the Susceptibility of Colorectal Cancer in Latino Populations
2012	58	Integrative Approaches for Genetic Association Studies via Bayesian Model Uncertainty
2012	58	Refining Association Mapping in a Heterogeneous Popu- lation
2012	58	Models for Admixture Mapping in a Regression Frame- work
2012	58	Overestimation of Relatedness in Admixed and Ances- trally Heterogeneous Populations
2012	58	Race-dependent Associations Between Variations in ADRB1 and Ventricular Arrhythmias
2012	58	Race and Subtype Differences in the Replication of Pre- viously Identified Breast Cancer Susceptibility Loci
2012	58	Mapping of a Blood Pressure QTL on Chromosome
2012	58	in American Indians of the Strong Heart Family Study
2012	58	Random Mating – Fact or Fiction? Evidence for Multigen- erational Non-random Mating
2012	58	Clustering of Crohn’s Disease Patients Identification of Sub-phenotypes and Population Stratification
2012	58	Variation in Heritability due to Population Stratification and Implications for Heritability Studies
2012	58	Efficient Association Analysis for Groups of Genetic Markers that Avoids Confounding by Genetic Structure
2012	58	Principal Component Analysis Corrects for Population Stratification in Studies of Gene-Environment Interac- tions
2012	58	BioBin A Bioinformatics Tool for Biologically Inspired Collapsing of Rare Variants
2012	58	Rare Variants in Adjusting for Population Structure
2012	58	Identification of Grouped Rare and Common Variants via Penalized Logistic Regression
2012	58	Genome-wide, Permutation-based Rare Variant Associa- tion Analysis with INTERSNP-RARE
2012	58	Detecting Association for Low-frequency Variants in Case-control Studies
2012	58	Estimating and Testing Genetic Effects for Complex Traits in Sequence-Based Association Studies and Power Comparisons
2012	58	Statistical Tests for Disease Association with Rare Variants in Next-generation Sequence Data
2012	58	Incorporating the Gene Genealogy in Rare Variant Map- ping Methodology
2012	58	Performance of Statistical Tools on Testing CHARGE-S Targeted Sequencing Data
2012	58	Deep Targeted Sequencing of
2012	58	Breast Cancer Loci in 4,700 Women Across Four Different Ethnicities
2012	58	Comparison of Two Next-generation Sequencing Tech- nologies on the Genomes of a Trio Family
2012	58	Assessing Error Rates for Low maf SNPs on the HumanEx- ome Beadchip Array
2012	58	ATOMIC – Assess Genotype Calling Quality Using R or Affymetrix’ Genotyping Console Software
2012	58	Genetic Simulation Resources (GSR) A Website for the Registration and Discovery of Genetic Data Simulators
2012	58	compreheNGSive – A Visualization Tool for Prioritizing Variants from Next Generation Sequence Data
2012	58	A New Approach to Maximally Select Unrelated Individ- uals for Genetic Analysis
2012	58	Biofilter 2.0 for Advanced Model Development, Testing, and Hypothesis Generation Using Expert Domain Knowl- edge Resources
2012	58	Two-Phase Design to Follow-up Genome Wide Associa- tion Signals with DNA Resequencing Studies
2012	58	Genetic Case-control Matching Strategies via Bipartite Graphs in Genome-wide Association Studies
2012	58	Detecting the Remaining 80% of Genome-wide Associ- ations with Improved Microarray Coverage and Larger Sample Sizes
2012	58	A Theoretical Comparison of the Sample Size Require- ments for Obtaining Equivalent Powers in Case-control
2012	58	and Trio Designs Power Considerations for a GWA of Linear Mixed Effects Models
