Year	Page	Abstract
2010	5	Gene-Environment Interactions in Genome-Wide Asso- ciation Studies: A Comparative Study of Tests Applied to Empirical Studies of Type 2 Diabetes
2010	6	Bayesian Meta-Analysis of Trans-Ethnic Genome-Wide Association Studies: Application to Fine-Mapping
2010	6	Estimation of Odds Ratios of Genetic Variants for the Secondary Phenotypes Associated with Primary Diseases
2010	6	Phenotype-Wide Association Study (PheWAS) for Exploration of Novel SNP and Phenotype Relationships within PAGE
2010	6	A Powerful Multi-Phenotype Approach on Genome- Wide Association Studies (GWAS) to Identify Novel Pleiotropic Genes that Affected Multiple Quantitative Traits
2010	7	A Powerful Approach for Rare Variants Analysis in Quantitative Traits Based Association Studies
2010	7	Identifying Rare Haplotypes Associated with Common Diseases through Bayesian Lasso
2010	7	s for Identifying Rare Variants with Bidirectional Effects on Quantitative Traits
2010	8	The Use of Whole Exome Sequencing to Identify Rare Susceptibility Variants in Cancer Prone Families
2010	8	Deep Re-Sequencing to Identify Functional Variants at the CRP Gene
2010	8	Statistical Models for Detecting Rare Variants Associated Detecting Rare Genetic Variants Associated with Com- with a Disease plex Traits Using Resequencing Data
2010	9	Variant Calling from Low-Pass Next Generation Sequence Data in Families
2010	9	Rare Genomic Variants Contribute to Systolic Blood Pressure Variation in The Framingham Heart Study
2010	9	An Association Detection Method for a Hybrid of Common and Rare Variants
2010	9	Natural Selection and Efficient Phenotype Association in Resequencing Studies
2010	10	Systematic Interrogation for Mutations in Nearly 1000 Cilia Related Genes in Patients with Primary Cilia Dyskinesia Using Targeted Sequence-Capture and Mas- sively Parallel Sequencing
2010	10	Refining Genetic Associations with Hepatitis C Treatment Response Using Massively Parallel Sequencing of Pooled DNA Following a Genome Wide Association Study
2010	10	GRANVIL: Rare Variant Analysis of Genome-Wide Association Studies
2010	11	Tiled Regression Applied to Cafe-Au-Lait Macule Burden Quality Score Recalibration In Second Generation DNA in Neurofibromatosis Type 1 Sequence Data Sequencing Data
2010	11	Genetic Association Studies of Copy-Number Variation: Should Assignment of Copy Number States Precede Testing?
2010	11	Ascertained Samples for Targeted Resequencing In- creases Power When Identifying Causal Variants
2010	11	A Novel Copy Number Estimation Method Removes Artifacts in GWAS Studies
2010	12	Batch Effects with Illumina 1M Onmi-Quad Chip in CNV Detection
2010	12	Accounting for SNP and CNV Information in Associa- tion Studies
2010	12	Copy Number Variations in germ-line DNAs in high- risk African-American men with prostate cancer
2010	13	Investigating the Association Between Rare Copy Num- ber Variation and Developmental Anomalies in Autism Spectrum Disorders
2010	13	The Role of Common Copy Number Variation in Amyotrophic Lateral Sclerosis (ALS)
2010	13	Copy Number Variants Segregate in Extended Families with Autism Spectrum Disorder
2010	14	Genome-wide Algorithm for Detecting CNV Associa- tions with Diseases
2010	14	Multi-locus Analysis of Genome-wide Association Stu- dies Using the Random Forest Algorithm: Application to a Study of melanoma
2010	14	Detecting the Effect of Two Genes Involved in a Complex Disease in Family Based Studies
2010	14	Rapid Testing of Gene-gene Interactions in Genome- wide Association Studies.
2010	15	Alternative Risk Cell Definitions Based on Ranking Improve Performance of Model-based Multifactor Di- mensionality Reduction for Epistasis Detection
2010	15	A Two-stage Approach to Test for Gene-gene Interactions in Family Data Based on Within-family and between- Family information
2010	15	Using Biological Knowledge to Discover Higher Order Interactions in Genetic Association Studies
2010	16	Detecting Gene-gene Interactions in Complex Diseases using Lasso Penalized Regression
2010	16	Model-Based Multifactor Dimensionality Reduction to detect epistasis for quantitative traits in the presence of error-free and noisy data
2010	16	A Mann-Whitney Based Whole Genome-wide Associa- tion Study Finds Significant Gene-gene Interaction for Type 2 Diabetes
2010	16	On a Test for Gene-gene Interaction
2010	17	Knowledge-driven Multi-locus Analysis Reveals Gene- gene Interactions Influencing HDL Cholesterol Level in 60 two Independent Biobanks Gene-gene Interaction Analysis Accounting for Family Structure: The Development of a New ASSOC Module in S.A.G.E.
2010	17	Exploring Gene-gene Interaction in Case-only Samples with Permutation Testing
2010	17	A Detailed View on Model-Based Multifactor Dimen- sionality Reduction for Detecting Gene-gene Interactions in Case-control Data in the Absence and Presence of Noise
2010	18	Software for Whole Genome-wide Gene-gene Interac- tions Analysis
2010	18	Random Effect Joint Meta-Analysis of SNP and SNP by Environment Interaction Effect Estimates Obtained from Regression Models
2010	18	Genome-wide Association Analysis of Gene Gender Interaction of Neuroticism in the Netherlands popula- tion sample from NESDA and NTR registries
2010	19	Adaption of an Empirical Bayes Approach to Investigate Gene-environment Interactions in Large Consortia
2010	19	Genotype-Based Association Mapping of Complex Dis- eases: Gene-Environment Interactions with Multiple Genetic Markers and Measurement Errors in Environ- mental Exposures
2010	19	A Bayesian Model Averaging Approach to Gene-Envir- onment Interaction in a GWAS
2010	19	Meta-analysis of Gene by Environment Interaction for Disease Outcomes
2010	20	Sample Size Requirements to Detect Gene-Environment Interactions in Genome-wide Association Studies
2010	20	How Robust are Gene-Environment Interaction Methods to Deviations from Assumptions about the Interaction Functions
2010	20	Interaction Between Maternal and Offspring Genotypes at Different Loci
2010	20	Evaluating Associations and Interactions of Spontaneous Clearance of Hepatitis C Infection using Logic Regression
2010	21	Adjusting for Covariates in Logistic Regression Models
2010	21	The Genome-Wide Annotation Repository (GWAR)
2010	21	One-step and Two-step Gene-set Analysis with Applica- tion to Alcohol Dependence Data
2010	22	Comparisons of Integrative Methods for Genomic Data using Sparse Canonical Correlation Analysis
2010	22	Prioritizing SNPs for Functional Studies using a Baye- sian Latent Variable Model
2010	22	New Candidate Loci for eGFRcrea from GWAS Lever- aging Gene Annotation
2010	22	Testing for Weak Signal
2010	23	Bayesian Path Analysis with Variable Selection for Integration of Multiple Genomic Data Types
2010	23	Sharpening Pathway-Based Analyses using Hierarchical Clustering: Results of a Prostate Cancer Genome-Wide Association Study
2010	23	Genomic, Transcriptomic, and Pathway-based Analysis of Carotid Intima-Media Thickness
2010	24	Pathway Genetic Analysis of Trait-Extreme Subjects Reveals Epistasis and Sex-by-gene Interactions in Essen- tial hypertension.
2010	24	Genetics of X Chromosome Gene Expression in Human Monocytes—The Gutenberg Heart Study
2010	24	Cancer Associated SNPs are Enriched for Expression Quantitative Trait Loci
2010	24	A Model to Estimate Alelic Imbalance using RNA-seq Data
2010	25	Deriving Individual Genotypic Barcodes from Gene Expression Data
2010	25	Adverse Effects of Nucleotide Excision Repair and Transcription Gene Abnormalities on Human Fetal and Placental Development
2010	25	Genome-wide eQTL Interaction Analysis with INTERSNP
2010	26	Adaptive Linear Rank Tests for SNP-gene Expression Association Studies
2010	26	Association Testing of Maternal CpG-Site-Specific Methylation and Congenital Heart Defects
2010	26	Statistical Issues in Mapping QTLs for RNA-seq Data
2010	26	Association between Parental Age and DNA Methyla- tion Patterns in Newborn Umbilical Cord Blood
2010	27	Addressing Genomic Imprinting in a Family-based Genome-wide Association Study
2010	27	Evaluation of Public Control Data and Case-control Ratios for Genetic Association Studies
2010	27	Power and FDR Control of Univariate Tests for DNA Methylation Microrarrays
2010	28	Association Between Mammographic Breast Density and a Chromosome 7p Marker is Confounded by Allele Frequency Variation Across Populations
2010	28	Theoretical Formulation of Principal Components Ana- lysis: Application in Inferring Admixture Proportions
2010	28	Effect of Confounding and Heterogeneity on GWAS among Admixed Populations 103 Tracing the Population Origin of Non-European Chro- mosomal Segments Identified by the Method of Rare Heterozygotes and Homozygotes (RHH) in Admixed Subjects of European Caucasian Descent
2010	29	Interrogating Local Population Structure for Fine Map- ping in Genome-wide Association Studies
2010	29	Effective Population Sizes of Current Human Populations
2010	29	Population-based Association Models Adjusting for Family and Population Structure
2010	30	Haplotype Structure Analysis of Isolated and Stratified Populations via the Standardized Maximum Distance Measure for Haplotype Variety
2010	30	Factor Analysis of Population Structure and Admixture
2010	30	Stratification-Score-Based Matching Outperforms Other Matching Approaches when Controlling for Confounding
2010	30	Alternative Approach to Control for Population Struc- ture in Analysis of Genome-wide Association Data
2010	31	A Common APOBEC3H Haplotype Associates with 111 Decreased HIV-1 Sequence Editing and Lower HIV-1 Haplotype-mining in GWAS: Application to Data from RNA Set-Point In Early Untreated HIV-1 Infection the Genetic Epidemiology of CLL consortium
2010	31	Overlapping Haplotype Association Analysis via Pena- lized Logistic Regression
2010	31	Simulation of Phased Genotype Data with Pre-specified LD Coefficients Barhdadi A12, Dube MP12. 1 Montreal Heart Institute, 2 Faculte de Medecine, Universite de Montreal
2010	32	words Power of Different Measures of Similarity for Haplotype Sharing Analysis to Detect Rare Disease Variants in Association Tests
2010	32	Tagsnps Genotypes and Haplotypes of NOS3 Gene and Hypertension Risk in a Brazilian Case-Control Study
2010	32	Development of a HapMap r27 Translation Program to Extract User-Friendly Output
2010	32	Lessons We Have Learned from Genome-wide Haplo- type Analysis (GWHA)
2010	33	A New Haplotype Similarity Test for Genetic Associa- tion of Quantitative Traits in GWAS Studies
2010	33	Power of Single-Marker versus Multi-Marker Tests of Association
2010	33	Accuracy and Computational Efficiency of a Graphical Modeling Approach to Linkage Disequilibrium Estima- tion
2010	34	Reference Samples in Imputation and its Implications in Association Analysis Results
2010	34	A Rank-based Association Test that Incorporates Un- certainty in Imputed SNPs
2010	34	Predicting Highly Polymorphic Alleles Using Unphased and Flanking Single Nucleotide Polymorphisms
2010	35	Comparison of Tagging and Imputation for HLA Allele Prediction and Association Testing
2010	35	How Confident are We About the Results from a Genome-wide Association Study Using Imputed Data in Leiden Longevity Study?
2010	35	Genotype Imputation African Americans
2010	35	Meta-analysis vs GWAS in Lung Cancer Studies
2010	36	Genome Wide Association of Healthy Ageing
2010	36	Genetic Loci for BMI and BMI Change in the Transition from Adolescence to Young Adulthood
2010	37	A Powerful SNP-by-sex Interaction is Revealed in Numerous Novel Loci for Body Fat Distribution: Results of a Meta-Analysis of 77,000 Individuals
2010	37	Genetics of Coronary Artery Disease: Results from the CARDIOGRAM Meta-analysis
2010	37	Impact of One-carbon Metabolism-related Gene Poly- morphisms on the Risk of Colorectal Cancer: A Meta-analysis
2010	38	Synthesis-View: Visualization and Interpretation of SNP Association Results for Multi-cohort, Multi-phenotype Data and Meta-analysis
2010	38	Critical Issues in the Meta-analysis of Genome-wide Association Studies (GWAS) with Small Number of Cases: The CKDGen Consortium
2010	38	Genome-wide Association Study Meta-analysis Identi- fies Novel Susceptibility Loci for Severe Diabetic Retinopathy.
2010	39	Meta Analysis of GWAS Studies with Overlapping Individuals
2010	39	How to Detect Genetic Loci in the Presence of Hetero- geneity between Men and Women? Methodological Issues and Results from Gender-specific Meta-analyses for Human Anthropometric Measures: The GIANT Consortium
2010	39	Combinations of Newly Confirmed Glioma-Associated Loci Link Regions on Chromosomes 1 and 9 to Increased Disease Risk
2010	40	GSI: Genotype Sample Investigation
2010	40	Are large Sample Sizes Always Necessary in Genome- wide Association Studies?
2010	40	Exploring the Protocol Used to Quantify Biological Analytes at UK Biobank and the Influence of that Protocol on the Power of Genetic Association Studies
2010	40	A Comparison of Power and Sample Size in Methods of Testing for Association on the X Chromosome
2010	41	ESPRESSO: A Simulation Platform for Realistic Power Analysis and Sample Size Estimation Quality Control Pipeline for Genome-Wide Association Studies in the eMERGE Network: Comparing Single Site QC to a Merged QC Approach
2010	41	A Nonparametric Approach to Population Based Asso- ciation Tests
2010	42	Power of Genome-wide Search Strategies for Binary Trait Loci
2010	42	Retaining Power: Is it Possible to Simply and Effectively Adjust for Multiple Comparisons in a Candidate Gene Region?
2010	42	Power Gains using Phenotyped but Ungenotyped Re- latives in Genetic Association Studies
2010	42	Don’t Let LD Bring You Down—A Fast Permutation Test Algorithm for Powerful Genome-wide Association Testing
2010	43	Latent Class Model with Familial Dependence to Address Heterogeneity in Complex Diseases: Adapting the Approach to Family-based Association Studies
2010	43	Testing and Estimating Within-family Association for Dichotomous Traits
2010	43	Linkage Analysis of Carotid Intima-Media Thickness in the Jackson Heart Study
2010	43	Genome-Wide Linkage Scan of Mismatch-Repair Profi- cient Colorectal Cancer Families
2010	44	Exploratory Association Analysis in a Subset of Finnish Prostate Cancer Families Linked to 8q24
2010	44	Fine Mapping of a Locus (TST2) Controlling the Extent of Antimycobacterial Immunity in an Area Hyperen- demic for Tuberculosis
2010	44	Investigating the Genetic Susceptibility of Congenital Polycythemia through Shared Genomic Segment and Linkage Analysis in a Unique Extended Family
2010	45	Combining Multi-marker Association Tests for Quanti- tative Traits in the Family-based Association Study
2010	45	Ordered Subset Analysis Identifies Loci Influencing Lung Cancer Risk on Chromosomes 6q and 12q
2010	45	Linkage and Association Studies Revealed a Locus for Obesity-related Quantitative Traits on Chromosome 1q43 in Caribbean Hispanics
2010	46	The Statistical Equivalent of the Binary TDT for Quantitative Traits: Univariate And Multivariate Models
2010	46	Shared Genomic Segment Analysis: The Power to Succeed Where GWAS Fails
2010	46	Tests of Association for Family Data: Tiled Regression with Generalized Estimation Equations
2010	46	Comparison of Family Based Methods For Genome- Wide Association Study In the Framingham Eye Study
2010	47	WITHDRAWN Linkage Study of Prostate Cancer in High-risk African American Families from Louisiana.
2010	47	Generalized Method in Candidate Gene Analysis for Nonnormally Distributed Quantitative Traits using Family Trios
2010	47	Efficient Haplotype Reconstruction for Pedigree Data with Zero Individual Genotype Mismatches
2010	47	Contribution of Family Studies in the Era of Genome Wide Association and Sequencing Studies
2010	48	A New Framework for Structural Equation Models (SEM) in Family Data
2010	48	A Major Locus Predisposing to HHV-8 Infection in Children Maps to Chromosome 3p22 in an African Population.
2010	48	Quantitative Trait Loci for Brain Natriuretic Peptides Concentration among African Americans at the Jackson Heart Study
2010	49	Sample Size Calculations for the Transmission Disequi- librium Test (TDT) in the Presence of Population Stratification
2010	49	Effects of Measured Susceptibility Genes on Cancer Risk in Family Studies
2010	49	Genetic Heterogeneity of Prostate Cancer Susceptibility in Finland: Evidence for Several Novel Loci and Replication of HPCX1 and HPC10 Loci
2010	49	Evaluation of Effects of Genetic polymorphisms and Age Trajectories of Physiological Indices on survival
2010	50	Association of Candidate SNPs with Melanoma Suscept- ibility in Australian Adults
2010	50	Uncovering Genetic Modifiers of the Cardiac Phenotype in 22q11.2 Deletion Syndrome
2010	50	Male-Specific Risk Alleles of Autism Spectrum Dis- orders in a Genome-wide Association Analysis
2010	51	Genome-wide Linkage and Association Reveals that the Tissue Factor (F3) Locus on Chromosome 1p22-p21 Likely Influences Quantitative Variation in D-dimer Levels
2010	51	The Consistent Association of Helicobacter Pylori ser- opositivity with Le Polymorphism and the Inconsistent Association with Se Polymorphism through Our Studies
2010	51	Generalization of GWAS-based Genetic Effects for Diastolic Blood Pressure in American Indians: The Strong Heart Family Study
2010	52	ACTG DACS 250: Mitochondrial Genetic Variation Is Associated with CD4 T Cell Recovery in HIV-infected Persons Initiating Antiretroviral Therapy
2010	52	Evaluation of Muscle Signatures for Aging and HIV Infection
2010	52	A Mixture Model with Random Effects Components for Classifying Families with Application to Healthy Aging.
2010	52	Genetic Analysis of Neuroblastoma in African American Patients
2010	53	HLA Class I A And B Determinants of Type 1 Diabetes in the Belgian Population and Interaction with Autoantibodies
2010	53	Association of Y402H CFH Polymorphism Status and Mortality
2010	53	Prevalence of Genetic Disorders in the Northwest of Iran
2010	54	Common Variation in Genes that Regulate Circadian Rhythms, Interaction with Rotating Shift Work, and Breast Cancer Susceptibility
2010	54	Research Design and Methods
2010	54	Association between SLC2A9 Transporter Gene Variants and the Serum Uric Acid Phenotype Reveals Within- gene Differences between Persons of European and African Ancestry
2010	54	Genetic Variation at Adenylate Cyclase 5 (ADCY5) is Associated with Glycemic Control in type 1 Diabetes
2010	55	Association Between Fuchs Corneal Dystrophy and Age-related Macular Degeneration
2010	55	New Loci Associated with Lung Function and Chronic Aim: Obstructive Pulmonary Disease
2010	55	Genotype-Phenotype Correlation for Phelan-McDermid Syndrome (22q13 Deletion Syndrome)
2010	56	Segregation Analysis of Familial Barrett’s Esophagus
2010	56	Mitochondrial DNA Variation in Human Metabolic Rate, Energy Expenditure and Mortality: The Health, Aging and Body Composition Study
2010	56	Genomewide Association with Alpha1-Antitrypsin Blood Levels in a Subset of the SAPALDIA Cohort Study
2010	57	Familial Aggregation of Age at Diagnosis of Prostate Cancer
2010	57	A Repeated Measures Genome Wide Association Study of Blood Pressure in Type 1 Diabetes
2010	57	s Excessive Contiguous Homozygous Runs in the Human Major Histocompatibility Complex Region in Rheuma- toid Arthritis Patients
2010	57	Incorporating Age-Dependent Effects for Alzheimer’s Disease in Genome-Wide Association Study: Framing- ham Heart Study
2010	58	Set Level Association Testing in a GWA Study on Preterm Birth
2010	58	Identification of Genetic Variants Related to Hepatitis B Conclusions: Virus Infection in Hepatocellular Carcinoma Families and Chronic Liver Diseases: A Genome-Wide Associa- tion Study
2010	58	Imputed Genome Wide and Candidate Gene Studies Reveals Novel Genetic Variant Associated with Venous Thromboembolism (VTE)
2010	59	Extreme-phenotype Small Sample Genome-wide Asso- ciation Study of Early-onset Acute Coronary Syndrome 210 Cases and Age-discordant Controls Analysis of Heterogeneity by Autopsy-Confirmation Status in Genome-wide Association of Late-Onset Alzheimer Disease Identifies Limited Heterogeneity in the Strongest Associations
2010	59	Genome-Wide Association Study (GWAS) and Fine 209 Mapping of NT-proBNP Level: Novel Loci and Novel Association of Asbestos Exposure and Genetic Modifica- Variants in the MTHFR-CLCN6-NPPA-NPPB Gene tion on Lung Cancer Risk Cluster
2010	60	Genome-wide Association Study of Endometriosis Shows Differential Etiology by Stage and Identifies a Locus at 7p15.2 Associated with the Development of Moderate-severe Disease
2010	60	Identification of Novel SNPs Significantly Associated with Melanoma and Prostate Cancer in a Genome-wide Association Analysis.
2010	61	Genome-wide Bootstrap Bias Reduction for Point and Interval Estimation that Accounts for Ranking- and Threshold-selection Bias in Discovery GWAS, with Implications for Replication Study Sample Size
2010	61	A New Region-based Association Test for GWAS Using Partial Least Squares
2010	61	A Flexible, Efficient and User-friendly Tool for Genome- Results: wide Association Analyses
2010	61	A Two-stage Gene-based Approach for Genome-wide Association Studies
2010	62	Schoenfeld Residuals and the 0.632 Estimator for Assessment of Prediction Capability of Survival Traits with a Genetic Variant.
2010	62	Modeling the Genetic Burden in Multiple Sclerosis Predicts a Higher Genetic Load of Risk Variants in Multicase Compared to Single Case Families: A Tool for Future Study Experiment in MS.
2010	62	Exploring the Uptake and Effectiveness of KRAS Testing for Metastatic Colorectal Cancer (mCRC): Can We Improve Health Outcomes and Influence Decision- making in Personalized Medicine? Discussion
2010	63	A Bayesian Model For Computation of Genetic Risk of Complex Traits
2010	63	Additional Value of a 31 SNP Risk Score in Predicting Incident type 2 Diabetes in non-diabetic Women
2010	63	Gene-gene and Gene-environment Interactions Invol- ving GWAS-identified Loci Unlikely to Drastically Improve Breast Cancer Risk Prediction Conclusions
2010	63	Representing Epistasis Effects of Susceptibility SNPs in a Risk Prediction Model for Lung Cancer
2010	64	Improving Prediction in Genetic Models Based on Additive Effects from Dependent Variants
2010	64	Genome Wide Profiling: Joint Polygenic Profiles for LDL and Cognitive Function
2010	64	Incorporating Genetic Ancestry into Interaction and Risk Prediction Models
2010	65	A Clustered Optimal ROC Curve Method for Family- Use of Survival Methods to Identify Loci Underlying based Genetic disease Prediction Diseases with Variable Age of Onset
2010	65	FTT—Adaptive, Fast and Robust Association Testing
2010	65	Bayesian Centroid Inference for Genome-Wide Associa- tion Studies
2010	66	Multifactorial Diseases: The Polygenic Model Paradigm
2010	66	X Chromosome Association Testing in Genome Wide Association Studies
2010	66	An Evaluation of Residual-Outcome Regression Analy- sis and Covariate Effect Adjustment in Genetic Associa- tion Studies
2010	66	Bayesian Multivariate Regression with Singular Value Decomposition (BMRSVD) A Way to Identify Associa- tion with Multiple Genes and Traits in Modest Sample Sizes
2010	67	Case-Control Association Tests that Assume Hardy- Weinberg Equilibrium
2010	67	Association Tests for X-Chromosomal Markers—A Comparison of Different Test Statistics
2010	67	Performance of a Latent Variable Framework for the Analysis of Genes and Biomarkers
2010	68	Comparison of Genetic Association Measures to Identify Causal Susceptibility Variants
2010	68	WITHDRAWN Measurement Error of Non-genetic Factors—A Curse for Mendelian Randomization Studies?
2010	68	Comparison of Two Multilocus GWAS Methods to Detect Weaker Associations between Genetic Variants and Disease in Case-Control Data
2010	68	TiledReg: Software Implementation of Tiled Regression
2010	69	Cure-rate Models for Time-to-event Phenotypes in Genetic Association Studies
2010	69	Bayesian Variable Selection for Survival Regression in Genetics
2011	1	A Framework To Assess Technology-Specific Error Signa- tures In Next-Generation Sequencing, With An Applica- tion To The 1000 Genomes Project Data
2011	1	On Study Designs For Identification Of Rare Disease Variants In Complex Diseases
2011	1	Efficient Capture Of Allele Frequency Spectra In Resequencing Studies By Selection Of Independent Chromosomes
2011	2	A General Framework for Detecting Disease Associations With Rare Variants in Sequencing Studies
2011	2	Graphical Modeling Reveals Primary Genes In The Gene Expression Network Linking Smoking To Atherosclerotic Plaques
2011	2	Incorporating Model Uncertainty in Detecting Rare Variants: The Bayesian Risk Index
2011	2	Robust Methods For Analyzing Secondary Phenotypes In Case-Control Genetic Association Studies
2011	3	Significance Analysis And Statistical Dissection Of Vari- ably Methylated Regions
2011	3	Interpreting Joint-SNP Analysis Results: When Are Two Distinct Signals Really Two Distinct Signals?
2011	3	PSEA: Phenotype Set Enrichment Analysis - A New Method For Genome Wide Analysis Of Multiple Phenotypes
2011	4	Rapid Uptake And Use Of A Pharmacogenomic Test For Colon Cancer Treatment
2011	4	Integration And Visualization Of Genetic And Genomic Data Using A 3-D Video Game Engine
2011	4	Integrated Genome-Wide Pathway Association Analysis Using Parallel Computing
2011	4	Derived SNP Allele Are More Frequently Used As A Risk-Associated Variants In Common Human Diseases
2011	5	Inferring The Frequencies And Effect Sizes Of Unob- served Causal Variants By Using The Family History Of Cases
2011	5	Taking Into Account Imprinting And Maternal Genotype Effects Facilitates Detection Of New Genes
2011	5	A Likelihood-Based Framework For De Novo Mutation Detection In Families For Next-Generation Sequencing Data
2011	6	Prioritized-GWAS Based On Linkage Information Identi- fies Novel Putative Loci Influencing Coagulation
2011	6	A Phenome-wide Exploration of Novel Genotype- Phenotype Associations and Pleiotropy using Metabo Chip in the PAGE Study
2011	6	Detection and Dissection of Pleiotropy for Complex Multivariate Traits
2011	7	Principal Components Analysis In Expression Profile Studies: Application To Gene Discovery And Eqtn De- tection In An LCL-Based Expression Profile Study On Schizophrenia
2011	7	A Novel Permutation Strategy to Correct for Population Stratification in Case-Control Studies of Rare Variation
2011	7	A Statistical Framework For Environmental Epigenetics
2011	7	A Bayesian Analysis and Optimal Design for Association Studies Using Next-Generation Pooled Sequencing Data
2011	8	Investigation and Functional Characterization of Rare Genetic Variants in the Adipose Triglyceride Lipase (ATGL) in a Large Healthy Working Population
2011	8	Two-phase Stratified Sampling Designs for Regional Sequencing
2011	8	Rules For Resolving Mendelian Inconsistencies In Nuclear Pedigrees Typed For Two-Allele Markers
2011	9	A Novel Test For Differentiating Population Stratification From Genotyping Error Using Family Data
2011	9	Reconstructing Pedigrees from Genetic Marker Data
2011	9	Detection of Genotyping Errors in Dense Markers on Large Pedigrees
2011	9	A Robust Score Test For Family-Based Association Stud- ies Of Complex Diseases With Ordinal Responses, Inter- actions And Missing Parental Genotypes
2011	10	Association Mapping Of Multivariate Phenotypes Using A Novel Statistical Method For Testing The Association Transmission Disequilibrium Of Rare Variants In A Case-Parent Trio Design
2011	10	Fast Association Testing of Genotyped and Imputed SNPs as well as Gene-Environment Interactions in Case- Parent Trio Studies
2011	10	The Robustness of Generalized Estimating Equations for Association Tests in Extended Family Data
2011	11	Adjusting Relatedness in Family Data for Collapsing Association Test of Rare Variants
2011	11	Association Of Genetic Variants With The Risk Of Dys- plastic Nevi In Melanoma-Prone Families With And Without CDKN2A/CDK4 Mutations
2011	11	SNP Effect Decomposition in Family Data using Mixed Models
2011	12	Evaluation Of Methods To Detect GXG Interaction In Case-Parent Trio Data
2011	12	Analysis of Rare Genetic Variants in Family-based Sequence Data
2011	12	Modeling The Non-Inherited Maternal Antigens Effect 42 In Multi-Case Families Software Packages to Conduct a GWAS On Data from (Twin) Families: a Review
2011	13	Some New Analytic Procedures In The Sib-Pair Statistical Genetics Package
2011	13	Pointwise-Haplotype Sharing Decomposition of Lod Scores In Association Analysis
2011	13	Why Does Linkage Analysis Often Fail With Complex Diseases?
2011	13	Linkage Analysis Of Hepatitis C Virus Infection In An Egyptian Population Living In A Highly Endemic Area
2011	14	Familial Relative Risks And Complex Segregation Anal- ysis Of Isolated Cleft Lip With Or Without Cleft Palate In A High-Prevalence Cluster Of South America
2011	14	Covariate-Based Linkage Analysis Of Lung Cancer Risk Reveals Novel Loci On 9p21 And 20q12
2011	14	Significant Confirmation Of Linkage To Melanoma At 9q21 In An Extended Utah Pedigree
2011	15	Parameter Estimation and Quantitative Parametric Link- age Analysis with GENEHUNTER-QMOD 52 Genome-Wide CNV Association With Alzheimer And Parkinson Disease With Shared Controls In France: A Report Of CNV-Specific Limitations
2011	15	A Comparison Of CNV Calling Algorithms And Analysis Software
2011	16	Evaluating The Role Of Reference Models In Copy Number Variation Analyses
2011	16	A Step Toward An Integrated Map Of Copy Number Vari- ation And Heritable Gene Expression Through Linkage Of Cnvs In Multigenerational Pedigrees
2011	16	Copy Number Variant Detection Using SNP-Chips: Impact Of Calling Performances On Association Tests
2011	16	Platinumcnv: A Bayesian Gaussian Mixture Model For Genotyping Copy Number Polymorphisms Using SNP Array Signal Intensity Data
2011	17	A Comparison Of Methods To Detect Complex Trait Rare Variant Associations Implementing The Rarepower Tool
2011	17	Characterization Of Germ-Line Copy Number Varia- tions In Melanoma-Prone Families With And Without CDKN2A/CDK4 Mutations
2011	17	Quality Control And Assurance Strategies To Optimize Variant Calling/Detection Using Next Generation Se- quencing (NGS) Data
2011	18	Estimating Genetic Effects and Quantifying Missing Hunting For Rare Susceptibility Variants Using In Heritability for Rare Variant Complex Trait Association Genome-Wide-Association Data Of Parkinson’s Disease Studies via Sequence Data
2011	18	A Powerful And Flexible Framework For Rare-Variant Analysis
2011	18	Study Design Considerations To Improve Power In Asso- ciation Tests For Rare Variants
2011	19	A Unifying Framework For Analyzing Rare Variant Quantitative Trait Associations In Selected Samples: Application To Sequence Data
2011	19	Detecting Rare Variants In Admixed Populations
2011	19	A New Approach To Prove Involvement Of A Rare Variant In Disease Susceptibility
2011	19	Association Testing For Rare Variants Via Pooled Design
2011	20	Semiparametric Maximum Likelihood Method For Rare Variant Analysis Under Quantitative Trait-Dependent Sampling Designs
2011	20	Genome-Wide Association Analysis Of Rare Variants With Crohn’s Disease
2011	20	Are Studied Phenotypes up to the Next Generation Sequencing Challenge?
2011	20	Alternative Test Statistics for Sparse Data in Genome- wide Association and Whole-genome Sequencing Analysis
2011	21	Simrare: A Program To Generate And Analyze Sequence- Based Data For Association Studies Of Quantitative And Qualitative Traits
2011	21	Power to Detect Gene-Environment Interactions Involv- ing Rare Variants
2011	21	Association Testing In Sequencing Studies: Accommo- dating Risk And Protective Variants
2011	21	Boosting Ensemble As A Tool To Combine Genetic Signals
2011	22	Multi-Ethnic Fine-Mapping Of Cis Expression-Qtls With Fixed-Effect Meta-Analysis
2011	22	Identifying The Genetic Variation Of Gene Expression Using Gene Sets: Application Towards Pharmgkb Gene Sets
2011	22	Beyond Comparing Means: The Usefulness Of Analyz- ing Interindividual Variation In Gene Expression For Identifying Genes Associated With Cancer Risk And Development
2011	23	Robust Statistical Methods For Genome-Wide Eqtl Analysis 81 A Robustness Study To Investigate The Performance Of Parametric And Non-Parametric Tests Used In Model- Based Multifactor Dimensionality Reduction Epistasis Detection
2011	23	Genome-Wide Epistasis Screening For Crohn’s Disease
2011	23	An Ensemble Pipeline to Enable Detection of Epistasis in Genomic Data
2011	24	Entropy Based Genetic Association And Gene-Gene Natural And Orthogonal Interaction Framework For Interaction Tests Modeling Gxg And Gxe Interactions
